Cs1,6s1/2,,,
Wavelength,alpha_0,Uncertainty,alpha_2,Uncertainty
1473.05400,603.06,0.82,0.00,0.00
1473.07400,603.05,0.82,0.00,0.00
1473.09400,603.05,0.82,0.00,0.00
1473.11400,603.04,0.82,0.00,0.00
1473.13400,603.03,0.82,0.00,0.00
1473.15400,603.02,0.82,0.00,0.00
1473.17400,603.01,0.82,0.00,0.00
1473.19400,603.00,0.82,0.00,0.00
1473.21400,603.00,0.82,0.00,0.00
1473.23400,602.99,0.82,0.00,0.00
1473.25400,602.98,0.82,0.00,0.00
1473.27400,602.97,0.82,0.00,0.00
1473.29400,602.96,0.82,0.00,0.00
1473.31400,602.95,0.82,0.00,0.00
1473.33400,602.94,0.82,0.00,0.00
1473.35400,602.94,0.82,0.00,0.00
1473.37400,602.93,0.82,0.00,0.00
1473.39400,602.92,0.82,0.00,0.00
1473.41400,602.91,0.82,0.00,0.00
1473.43400,602.90,0.82,0.00,0.00
1473.45400,602.89,0.82,0.00,0.00
1473.47400,602.89,0.82,0.00,0.00
1473.49400,602.88,0.82,0.00,0.00
1473.51400,602.87,0.82,0.00,0.00
1473.53400,602.86,0.82,0.00,0.00
1473.55400,602.85,0.82,0.00,0.00
1473.57400,602.84,0.82,0.00,0.00
1473.59400,602.83,0.82,0.00,0.00
1473.61400,602.83,0.82,0.00,0.00
1473.63400,602.82,0.82,0.00,0.00
1473.65400,602.81,0.82,0.00,0.00
1473.67400,602.80,0.82,0.00,0.00
1473.69400,602.79,0.82,0.00,0.00
1473.71400,602.78,0.82,0.00,0.00
1473.73400,602.78,0.82,0.00,0.00
1473.75400,602.77,0.82,0.00,0.00
1473.77400,602.76,0.82,0.00,0.00
1473.79400,602.75,0.82,0.00,0.00
1473.81400,602.74,0.82,0.00,0.00
1473.83400,602.73,0.82,0.00,0.00
1473.85400,602.72,0.82,0.00,0.00
1473.87400,602.72,0.82,0.00,0.00
1473.89400,602.71,0.82,0.00,0.00
1473.91400,602.70,0.82,0.00,0.00
1473.93400,602.69,0.82,0.00,0.00
1473.95400,602.68,0.82,0.00,0.00
1473.97400,602.67,0.82,0.00,0.00
1473.99400,602.67,0.82,0.00,0.00
1474.01400,602.66,0.82,0.00,0.00
1474.03400,602.65,0.82,0.00,0.00
1474.05400,602.64,0.82,0.00,0.00
1474.07400,602.63,0.82,0.00,0.00
1474.09400,602.62,0.82,0.00,0.00
1474.11400,602.61,0.82,0.00,0.00
1474.13400,602.61,0.82,0.00,0.00
1474.15400,602.60,0.82,0.00,0.00
1474.17400,602.59,0.82,0.00,0.00
1474.19400,602.58,0.82,0.00,0.00
1474.21400,602.57,0.82,0.00,0.00
1474.23400,602.56,0.82,0.00,0.00
1474.25400,602.56,0.82,0.00,0.00
1474.27400,602.55,0.82,0.00,0.00
1474.29400,602.54,0.82,0.00,0.00
1474.31400,602.53,0.82,0.00,0.00
1474.33400,602.52,0.82,0.00,0.00
1474.35400,602.51,0.82,0.00,0.00
1474.37400,602.50,0.82,0.00,0.00
1474.39400,602.50,0.82,0.00,0.00
1474.41400,602.49,0.82,0.00,0.00
1474.43400,602.48,0.82,0.00,0.00
1474.45400,602.47,0.82,0.00,0.00
1474.47400,602.46,0.82,0.00,0.00
1474.49400,602.45,0.82,0.00,0.00
1474.51400,602.45,0.82,0.00,0.00
1474.53400,602.44,0.82,0.00,0.00
1474.55400,602.43,0.82,0.00,0.00
1474.57400,602.42,0.82,0.00,0.00
1474.59400,602.41,0.82,0.00,0.00
1474.61400,602.40,0.82,0.00,0.00
1474.63400,602.40,0.82,0.00,0.00
1474.65400,602.39,0.82,0.00,0.00
1474.67400,602.38,0.82,0.00,0.00
1474.69400,602.37,0.82,0.00,0.00
1474.71400,602.36,0.82,0.00,0.00
1474.73400,602.35,0.82,0.00,0.00
1474.75400,602.34,0.82,0.00,0.00
1474.77400,602.34,0.82,0.00,0.00
1474.79400,602.33,0.82,0.00,0.00
1474.81400,602.32,0.82,0.00,0.00
1474.83400,602.31,0.82,0.00,0.00
1474.85400,602.30,0.82,0.00,0.00
1474.87400,602.29,0.82,0.00,0.00
1474.89400,602.29,0.82,0.00,0.00
1474.91400,602.28,0.82,0.00,0.00
1474.93400,602.27,0.82,0.00,0.00
1474.95400,602.26,0.82,0.00,0.00
1474.97400,602.25,0.82,0.00,0.00
1474.99400,602.24,0.82,0.00,0.00
1475.01400,602.24,0.82,0.00,0.00
1475.03400,602.23,0.82,0.00,0.00
1475.05400,602.22,0.82,0.00,0.00
1475.07400,602.21,0.82,0.00,0.00
1475.09400,602.20,0.82,0.00,0.00
1475.11400,602.19,0.82,0.00,0.00
1475.13400,602.18,0.82,0.00,0.00
1475.15400,602.18,0.82,0.00,0.00
1475.17400,602.17,0.82,0.00,0.00
1475.19400,602.16,0.82,0.00,0.00
1475.21400,602.15,0.82,0.00,0.00
1475.23400,602.14,0.82,0.00,0.00
1475.25400,602.13,0.82,0.00,0.00
1475.27400,602.13,0.82,0.00,0.00
1475.29400,602.12,0.82,0.00,0.00
1475.31400,602.11,0.82,0.00,0.00
1475.33400,602.10,0.82,0.00,0.00
1475.35400,602.09,0.82,0.00,0.00
1475.37400,602.08,0.82,0.00,0.00
1475.39400,602.08,0.82,0.00,0.00
1475.41400,602.07,0.82,0.00,0.00
1475.43400,602.06,0.82,0.00,0.00
1475.45400,602.05,0.82,0.00,0.00
1475.47400,602.04,0.82,0.00,0.00
1475.49400,602.03,0.82,0.00,0.00
1475.51400,602.03,0.82,0.00,0.00
1475.53400,602.02,0.82,0.00,0.00
1475.55400,602.01,0.82,0.00,0.00
1475.57400,602.00,0.82,0.00,0.00
1475.59400,601.99,0.82,0.00,0.00
1475.61400,601.98,0.82,0.00,0.00
1475.63400,601.97,0.82,0.00,0.00
1475.65400,601.97,0.82,0.00,0.00
1475.67400,601.96,0.82,0.00,0.00
1475.69400,601.95,0.82,0.00,0.00
1475.71400,601.94,0.82,0.00,0.00
1475.73400,601.93,0.82,0.00,0.00
1475.75400,601.92,0.82,0.00,0.00
1475.77400,601.92,0.82,0.00,0.00
1475.79400,601.91,0.82,0.00,0.00
1475.81400,601.90,0.82,0.00,0.00
1475.83400,601.89,0.82,0.00,0.00
1475.85400,601.88,0.82,0.00,0.00
1475.87400,601.87,0.82,0.00,0.00
1475.89400,601.87,0.82,0.00,0.00
1475.91400,601.86,0.82,0.00,0.00
1475.93400,601.85,0.82,0.00,0.00
1475.95400,601.84,0.82,0.00,0.00
1475.97400,601.83,0.82,0.00,0.00
1475.99400,601.82,0.82,0.00,0.00
1476.01400,601.82,0.82,0.00,0.00
1476.03400,601.81,0.82,0.00,0.00
1476.05400,601.80,0.82,0.00,0.00
1476.07400,601.79,0.82,0.00,0.00
1476.09400,601.78,0.82,0.00,0.00
1476.11400,601.77,0.82,0.00,0.00
1476.13400,601.76,0.82,0.00,0.00
1476.15400,601.76,0.82,0.00,0.00
1476.17400,601.75,0.82,0.00,0.00
1476.19400,601.74,0.82,0.00,0.00
1476.21400,601.73,0.82,0.00,0.00
1476.23400,601.72,0.82,0.00,0.00
1476.25400,601.71,0.82,0.00,0.00
1476.27400,601.71,0.82,0.00,0.00
1476.29400,601.70,0.82,0.00,0.00
1476.31400,601.69,0.82,0.00,0.00
1476.33400,601.68,0.82,0.00,0.00
1476.35400,601.67,0.82,0.00,0.00
1476.37400,601.66,0.82,0.00,0.00
1476.39400,601.66,0.82,0.00,0.00
1476.41400,601.65,0.82,0.00,0.00
1476.43400,601.64,0.82,0.00,0.00
1476.45400,601.63,0.82,0.00,0.00
1476.47400,601.62,0.82,0.00,0.00
1476.49400,601.61,0.82,0.00,0.00
1476.51400,601.61,0.82,0.00,0.00
1476.53400,601.60,0.82,0.00,0.00
1476.55400,601.59,0.82,0.00,0.00
1476.57400,601.58,0.82,0.00,0.00
1476.59400,601.57,0.82,0.00,0.00
1476.61400,601.56,0.82,0.00,0.00
1476.63400,601.56,0.82,0.00,0.00
1476.65400,601.55,0.82,0.00,0.00
1476.67400,601.54,0.82,0.00,0.00
1476.69400,601.53,0.82,0.00,0.00
1476.71400,601.52,0.82,0.00,0.00
1476.73400,601.51,0.82,0.00,0.00
1476.75400,601.51,0.82,0.00,0.00
1476.77400,601.50,0.82,0.00,0.00
1476.79400,601.49,0.82,0.00,0.00
1476.81400,601.48,0.82,0.00,0.00
1476.83400,601.47,0.82,0.00,0.00
1476.85400,601.46,0.82,0.00,0.00
1476.87400,601.45,0.82,0.00,0.00
1476.89400,601.45,0.82,0.00,0.00
1476.91400,601.44,0.82,0.00,0.00
1476.93400,601.43,0.82,0.00,0.00
1476.95400,601.42,0.82,0.00,0.00
1476.97400,601.41,0.82,0.00,0.00
1476.99400,601.40,0.82,0.00,0.00
1477.01400,601.40,0.82,0.00,0.00
1477.03400,601.39,0.82,0.00,0.00
1477.05400,601.38,0.82,0.00,0.00
1477.07400,601.37,0.82,0.00,0.00
1477.09400,601.36,0.82,0.00,0.00
1477.11400,601.35,0.82,0.00,0.00
1477.13400,601.35,0.82,0.00,0.00
1477.15400,601.34,0.82,0.00,0.00
1477.17400,601.33,0.82,0.00,0.00
1477.19400,601.32,0.82,0.00,0.00
1477.21400,601.31,0.82,0.00,0.00
1477.23400,601.30,0.82,0.00,0.00
1477.25400,601.30,0.82,0.00,0.00
1477.27400,601.29,0.82,0.00,0.00
1477.29400,601.28,0.82,0.00,0.00
1477.31400,601.27,0.82,0.00,0.00
1477.33400,601.26,0.82,0.00,0.00
1477.35400,601.25,0.82,0.00,0.00
1477.37400,601.25,0.82,0.00,0.00
1477.39400,601.24,0.82,0.00,0.00
1477.41400,601.23,0.82,0.00,0.00
1477.43400,601.22,0.82,0.00,0.00
1477.45400,601.21,0.82,0.00,0.00
1477.47400,601.20,0.82,0.00,0.00
1477.49400,601.20,0.82,0.00,0.00
1477.51400,601.19,0.82,0.00,0.00
1477.53400,601.18,0.82,0.00,0.00
1477.55400,601.17,0.82,0.00,0.00
1477.57400,601.16,0.82,0.00,0.00
1477.59400,601.15,0.82,0.00,0.00
1477.61400,601.15,0.82,0.00,0.00
1477.63400,601.14,0.82,0.00,0.00
1477.65400,601.13,0.82,0.00,0.00
1477.67400,601.12,0.82,0.00,0.00
1477.69400,601.11,0.82,0.00,0.00
1477.71400,601.10,0.82,0.00,0.00
1477.73400,601.10,0.82,0.00,0.00
1477.75400,601.09,0.82,0.00,0.00
1477.77400,601.08,0.82,0.00,0.00
1477.79400,601.07,0.82,0.00,0.00
1477.81400,601.06,0.82,0.00,0.00
1477.83400,601.05,0.82,0.00,0.00
1477.85400,601.05,0.82,0.00,0.00
1477.87400,601.04,0.82,0.00,0.00
1477.89400,601.03,0.82,0.00,0.00
1477.91400,601.02,0.82,0.00,0.00
1477.93400,601.01,0.82,0.00,0.00
1477.95400,601.00,0.82,0.00,0.00
1477.97400,601.00,0.82,0.00,0.00
1477.99400,600.99,0.82,0.00,0.00
1478.01400,600.98,0.82,0.00,0.00
1478.03400,600.97,0.82,0.00,0.00
1478.05400,600.96,0.82,0.00,0.00
1478.07400,600.95,0.82,0.00,0.00
1478.09400,600.95,0.82,0.00,0.00
1478.11400,600.94,0.82,0.00,0.00
1478.13400,600.93,0.82,0.00,0.00
1478.15400,600.92,0.82,0.00,0.00
1478.17400,600.91,0.82,0.00,0.00
1478.19400,600.90,0.82,0.00,0.00
1478.21400,600.90,0.82,0.00,0.00
1478.23400,600.89,0.82,0.00,0.00
1478.25400,600.88,0.82,0.00,0.00
1478.27400,600.87,0.82,0.00,0.00
1478.29400,600.86,0.82,0.00,0.00
1478.31400,600.85,0.82,0.00,0.00
1478.33400,600.85,0.82,0.00,0.00
1478.35400,600.84,0.82,0.00,0.00
1478.37400,600.83,0.82,0.00,0.00
1478.39400,600.82,0.82,0.00,0.00
1478.41400,600.81,0.82,0.00,0.00
1478.43400,600.80,0.82,0.00,0.00
1478.45400,600.80,0.82,0.00,0.00
1478.47400,600.79,0.82,0.00,0.00
1478.49400,600.78,0.82,0.00,0.00
1478.51400,600.77,0.82,0.00,0.00
1478.53400,600.76,0.82,0.00,0.00
1478.55400,600.75,0.82,0.00,0.00
1478.57400,600.75,0.82,0.00,0.00
1478.59400,600.74,0.82,0.00,0.00
1478.61400,600.73,0.82,0.00,0.00
1478.63400,600.72,0.82,0.00,0.00
1478.65400,600.71,0.82,0.00,0.00
1478.67400,600.70,0.82,0.00,0.00
1478.69400,600.70,0.82,0.00,0.00
1478.71400,600.69,0.82,0.00,0.00
1478.73400,600.68,0.82,0.00,0.00
1478.75400,600.67,0.82,0.00,0.00
1478.77400,600.66,0.82,0.00,0.00
1478.79400,600.65,0.82,0.00,0.00
1478.81400,600.65,0.82,0.00,0.00
1478.83400,600.64,0.82,0.00,0.00
1478.85400,600.63,0.82,0.00,0.00
1478.87400,600.62,0.82,0.00,0.00
1478.89400,600.61,0.82,0.00,0.00
1478.91400,600.60,0.82,0.00,0.00
1478.93400,600.60,0.82,0.00,0.00
1478.95400,600.59,0.82,0.00,0.00
1478.97400,600.58,0.82,0.00,0.00
1478.99400,600.57,0.82,0.00,0.00
1479.01400,600.56,0.82,0.00,0.00
1479.03400,600.56,0.82,0.00,0.00
1479.05400,600.55,0.82,0.00,0.00
1479.07400,600.54,0.82,0.00,0.00
1479.09400,600.53,0.82,0.00,0.00
1479.11400,600.52,0.82,0.00,0.00
1479.13400,600.51,0.82,0.00,0.00
1479.15400,600.51,0.82,0.00,0.00
1479.17400,600.50,0.82,0.00,0.00
1479.19400,600.49,0.82,0.00,0.00
1479.21400,600.48,0.82,0.00,0.00
1479.23400,600.47,0.82,0.00,0.00
1479.25400,600.46,0.82,0.00,0.00
1479.27400,600.46,0.82,0.00,0.00
1479.29400,600.45,0.82,0.00,0.00
1479.31400,600.44,0.82,0.00,0.00
1479.33400,600.43,0.82,0.00,0.00
1479.35400,600.42,0.82,0.00,0.00
1479.37400,600.41,0.82,0.00,0.00
1479.39400,600.41,0.82,0.00,0.00
1479.41400,600.40,0.82,0.00,0.00
1479.43400,600.39,0.82,0.00,0.00
1479.45400,600.38,0.82,0.00,0.00
1479.47400,600.37,0.82,0.00,0.00
1479.49400,600.36,0.82,0.00,0.00
1479.51400,600.36,0.82,0.00,0.00
1479.53400,600.35,0.82,0.00,0.00
1479.55400,600.34,0.82,0.00,0.00
1479.57400,600.33,0.82,0.00,0.00
1479.59400,600.32,0.82,0.00,0.00
1479.61400,600.31,0.82,0.00,0.00
1479.63400,600.31,0.82,0.00,0.00
1479.65400,600.30,0.82,0.00,0.00
1479.67400,600.29,0.82,0.00,0.00
1479.69400,600.28,0.82,0.00,0.00
1479.71400,600.27,0.82,0.00,0.00
1479.73400,600.26,0.82,0.00,0.00
1479.75400,600.26,0.82,0.00,0.00
1479.77400,600.25,0.82,0.00,0.00
1479.79400,600.24,0.82,0.00,0.00
1479.81400,600.23,0.82,0.00,0.00
1479.83400,600.22,0.82,0.00,0.00
1479.85400,600.22,0.82,0.00,0.00
1479.87400,600.21,0.82,0.00,0.00
1479.89400,600.20,0.82,0.00,0.00
1479.91400,600.19,0.82,0.00,0.00
1479.93400,600.18,0.82,0.00,0.00
1479.95400,600.17,0.82,0.00,0.00
1479.97400,600.17,0.82,0.00,0.00
1479.99400,600.16,0.82,0.00,0.00
1480.01400,600.15,0.82,0.00,0.00
1480.03400,600.14,0.82,0.00,0.00
1480.05400,600.13,0.82,0.00,0.00
1480.07400,600.12,0.82,0.00,0.00
1480.09400,600.12,0.82,0.00,0.00
1480.11400,600.11,0.82,0.00,0.00
1480.13400,600.10,0.82,0.00,0.00
1480.15400,600.09,0.82,0.00,0.00
1480.17400,600.08,0.82,0.00,0.00
1480.19400,600.07,0.82,0.00,0.00
1480.21400,600.07,0.82,0.00,0.00
1480.23400,600.06,0.82,0.00,0.00
1480.25400,600.05,0.82,0.00,0.00
1480.27400,600.04,0.82,0.00,0.00
1480.29400,600.03,0.82,0.00,0.00
1480.31400,600.03,0.82,0.00,0.00
1480.33400,600.02,0.82,0.00,0.00
1480.35400,600.01,0.82,0.00,0.00
1480.37400,600.00,0.82,0.00,0.00
1480.39400,599.99,0.82,0.00,0.00
1480.41400,599.98,0.82,0.00,0.00
1480.43400,599.98,0.82,0.00,0.00
1480.45400,599.97,0.82,0.00,0.00
1480.47400,599.96,0.82,0.00,0.00
1480.49400,599.95,0.82,0.00,0.00
1480.51400,599.94,0.82,0.00,0.00
1480.53400,599.93,0.82,0.00,0.00
1480.55400,599.93,0.82,0.00,0.00
1480.57400,599.92,0.82,0.00,0.00
1480.59400,599.91,0.82,0.00,0.00
1480.61400,599.90,0.82,0.00,0.00
1480.63400,599.89,0.82,0.00,0.00
1480.65400,599.88,0.82,0.00,0.00
1480.67400,599.88,0.82,0.00,0.00
1480.69400,599.87,0.82,0.00,0.00
1480.71400,599.86,0.82,0.00,0.00
1480.73400,599.85,0.82,0.00,0.00
1480.75400,599.84,0.82,0.00,0.00
1480.77400,599.84,0.82,0.00,0.00
1480.79400,599.83,0.82,0.00,0.00
1480.81400,599.82,0.82,0.00,0.00
1480.83400,599.81,0.82,0.00,0.00
1480.85400,599.80,0.82,0.00,0.00
1480.87400,599.79,0.82,0.00,0.00
1480.89400,599.79,0.82,0.00,0.00
1480.91400,599.78,0.82,0.00,0.00
1480.93400,599.77,0.82,0.00,0.00
1480.95400,599.76,0.82,0.00,0.00
1480.97400,599.75,0.82,0.00,0.00
1480.99400,599.74,0.82,0.00,0.00
1481.01400,599.74,0.82,0.00,0.00
1481.03400,599.73,0.82,0.00,0.00
1481.05400,599.72,0.82,0.00,0.00
1481.07400,599.71,0.82,0.00,0.00
1481.09400,599.70,0.82,0.00,0.00
1481.11400,599.69,0.82,0.00,0.00
1481.13400,599.69,0.82,0.00,0.00
1481.15400,599.68,0.82,0.00,0.00
1481.17400,599.67,0.82,0.00,0.00
1481.19400,599.66,0.82,0.00,0.00
1481.21400,599.65,0.82,0.00,0.00
1481.23400,599.65,0.82,0.00,0.00
1481.25400,599.64,0.82,0.00,0.00
1481.27400,599.63,0.82,0.00,0.00
1481.29400,599.62,0.82,0.00,0.00
1481.31400,599.61,0.82,0.00,0.00
1481.33400,599.60,0.82,0.00,0.00
1481.35400,599.60,0.82,0.00,0.00
1481.37400,599.59,0.82,0.00,0.00
1481.39400,599.58,0.82,0.00,0.00
1481.41400,599.57,0.82,0.00,0.00
1481.43400,599.56,0.82,0.00,0.00
1481.45400,599.55,0.82,0.00,0.00
1481.47400,599.55,0.82,0.00,0.00
1481.49400,599.54,0.82,0.00,0.00
1481.51400,599.53,0.82,0.00,0.00
1481.53400,599.52,0.82,0.00,0.00
1481.55400,599.51,0.82,0.00,0.00
1481.57400,599.51,0.82,0.00,0.00
1481.59400,599.50,0.82,0.00,0.00
1481.61400,599.49,0.82,0.00,0.00
1481.63400,599.48,0.82,0.00,0.00
1481.65400,599.47,0.82,0.00,0.00
1481.67400,599.46,0.82,0.00,0.00
1481.69400,599.46,0.82,0.00,0.00
1481.71400,599.45,0.82,0.00,0.00
1481.73400,599.44,0.82,0.00,0.00
1481.75400,599.43,0.82,0.00,0.00
1481.77400,599.42,0.82,0.00,0.00
1481.79400,599.42,0.82,0.00,0.00
1481.81400,599.41,0.82,0.00,0.00
1481.83400,599.40,0.82,0.00,0.00
1481.85400,599.39,0.82,0.00,0.00
1481.87400,599.38,0.82,0.00,0.00
1481.89400,599.37,0.82,0.00,0.00
1481.91400,599.37,0.82,0.00,0.00
1481.93400,599.36,0.82,0.00,0.00
1481.95400,599.35,0.82,0.00,0.00
1481.97400,599.34,0.82,0.00,0.00
1481.99400,599.33,0.82,0.00,0.00
1482.01400,599.32,0.82,0.00,0.00
1482.03400,599.32,0.82,0.00,0.00
1482.05400,599.31,0.82,0.00,0.00
1482.07400,599.30,0.82,0.00,0.00
1482.09400,599.29,0.82,0.00,0.00
1482.11400,599.28,0.82,0.00,0.00
1482.13400,599.28,0.82,0.00,0.00
1482.15400,599.27,0.82,0.00,0.00
1482.17400,599.26,0.82,0.00,0.00
1482.19400,599.25,0.82,0.00,0.00
1482.21400,599.24,0.82,0.00,0.00
1482.23400,599.23,0.82,0.00,0.00
1482.25400,599.23,0.82,0.00,0.00
1482.27400,599.22,0.82,0.00,0.00
1482.29400,599.21,0.82,0.00,0.00
1482.31400,599.20,0.82,0.00,0.00
1482.33400,599.19,0.82,0.00,0.00
1482.35400,599.19,0.82,0.00,0.00
1482.37400,599.18,0.82,0.00,0.00
1482.39400,599.17,0.82,0.00,0.00
1482.41400,599.16,0.82,0.00,0.00
1482.43400,599.15,0.82,0.00,0.00
1482.45400,599.14,0.82,0.00,0.00
1482.47400,599.14,0.82,0.00,0.00
1482.49400,599.13,0.82,0.00,0.00
1482.51400,599.12,0.82,0.00,0.00
1482.53400,599.11,0.82,0.00,0.00
1482.55400,599.10,0.82,0.00,0.00
1482.57400,599.09,0.82,0.00,0.00
1482.59400,599.09,0.82,0.00,0.00
1482.61400,599.08,0.82,0.00,0.00
1482.63400,599.07,0.82,0.00,0.00
1482.65400,599.06,0.82,0.00,0.00
1482.67400,599.05,0.82,0.00,0.00
1482.69400,599.05,0.82,0.00,0.00
1482.71400,599.04,0.82,0.00,0.00
1482.73400,599.03,0.82,0.00,0.00
1482.75400,599.02,0.82,0.00,0.00
1482.77400,599.01,0.82,0.00,0.00
1482.79400,599.00,0.82,0.00,0.00
1482.81400,599.00,0.82,0.00,0.00
1482.83400,598.99,0.82,0.00,0.00
1482.85400,598.98,0.82,0.00,0.00
1482.87400,598.97,0.82,0.00,0.00
1482.89400,598.96,0.82,0.00,0.00
1482.91400,598.96,0.82,0.00,0.00
1482.93400,598.95,0.82,0.00,0.00
1482.95400,598.94,0.82,0.00,0.00
1482.97400,598.93,0.82,0.00,0.00
1482.99400,598.92,0.82,0.00,0.00
1483.01400,598.91,0.82,0.00,0.00
1483.03400,598.91,0.82,0.00,0.00
1483.05400,598.90,0.82,0.00,0.00
1483.07400,598.89,0.82,0.00,0.00
1483.09400,598.88,0.82,0.00,0.00
1483.11400,598.87,0.82,0.00,0.00
1483.13400,598.87,0.82,0.00,0.00
1483.15400,598.86,0.82,0.00,0.00
1483.17400,598.85,0.82,0.00,0.00
1483.19400,598.84,0.82,0.00,0.00
1483.21400,598.83,0.82,0.00,0.00
1483.23400,598.82,0.82,0.00,0.00
1483.25400,598.82,0.82,0.00,0.00
1483.27400,598.81,0.82,0.00,0.00
1483.29400,598.80,0.82,0.00,0.00
1483.31400,598.79,0.82,0.00,0.00
1483.33400,598.78,0.82,0.00,0.00
1483.35400,598.78,0.82,0.00,0.00
1483.37400,598.77,0.82,0.00,0.00
1483.39400,598.76,0.82,0.00,0.00
1483.41400,598.75,0.82,0.00,0.00
1483.43400,598.74,0.82,0.00,0.00
1483.45400,598.73,0.82,0.00,0.00
1483.47400,598.73,0.82,0.00,0.00
1483.49400,598.72,0.82,0.00,0.00
1483.51400,598.71,0.82,0.00,0.00
1483.53400,598.70,0.82,0.00,0.00
1483.55400,598.69,0.82,0.00,0.00
1483.57400,598.69,0.82,0.00,0.00
1483.59400,598.68,0.82,0.00,0.00
1483.61400,598.67,0.82,0.00,0.00
1483.63400,598.66,0.82,0.00,0.00
1483.65400,598.65,0.82,0.00,0.00
1483.67400,598.64,0.82,0.00,0.00
1483.69400,598.64,0.82,0.00,0.00
1483.71400,598.63,0.82,0.00,0.00
1483.73400,598.62,0.82,0.00,0.00
1483.75400,598.61,0.82,0.00,0.00
1483.77400,598.60,0.82,0.00,0.00
1483.79400,598.60,0.82,0.00,0.00
1483.81400,598.59,0.82,0.00,0.00
1483.83400,598.58,0.82,0.00,0.00
1483.85400,598.57,0.82,0.00,0.00
1483.87400,598.56,0.82,0.00,0.00
1483.89400,598.55,0.82,0.00,0.00
1483.91400,598.55,0.82,0.00,0.00
1483.93400,598.54,0.82,0.00,0.00
1483.95400,598.53,0.82,0.00,0.00
1483.97400,598.52,0.82,0.00,0.00
1483.99400,598.51,0.82,0.00,0.00
1484.01400,598.51,0.82,0.00,0.00
1484.03400,598.50,0.82,0.00,0.00
1484.05400,598.49,0.82,0.00,0.00
1484.07400,598.48,0.82,0.00,0.00
1484.09400,598.47,0.82,0.00,0.00
1484.11400,598.47,0.82,0.00,0.00
1484.13400,598.46,0.82,0.00,0.00
1484.15400,598.45,0.82,0.00,0.00
1484.17400,598.44,0.82,0.00,0.00
1484.19400,598.43,0.82,0.00,0.00
1484.21400,598.42,0.82,0.00,0.00
1484.23400,598.42,0.82,0.00,0.00
1484.25400,598.41,0.82,0.00,0.00
1484.27400,598.40,0.82,0.00,0.00
1484.29400,598.39,0.82,0.00,0.00
1484.31400,598.38,0.82,0.00,0.00
1484.33400,598.38,0.82,0.00,0.00
1484.35400,598.37,0.82,0.00,0.00
1484.37400,598.36,0.82,0.00,0.00
1484.39400,598.35,0.82,0.00,0.00
1484.41400,598.34,0.82,0.00,0.00
1484.43400,598.33,0.82,0.00,0.00
1484.45400,598.33,0.82,0.00,0.00
1484.47400,598.32,0.82,0.00,0.00
1484.49400,598.31,0.82,0.00,0.00
1484.51400,598.30,0.82,0.00,0.00
1484.53400,598.29,0.82,0.00,0.00
1484.55400,598.29,0.82,0.00,0.00
1484.57400,598.28,0.82,0.00,0.00
1484.59400,598.27,0.82,0.00,0.00
1484.61400,598.26,0.82,0.00,0.00
1484.63400,598.25,0.82,0.00,0.00
1484.65400,598.25,0.82,0.00,0.00
1484.67400,598.24,0.82,0.00,0.00
1484.69400,598.23,0.82,0.00,0.00
1484.71400,598.22,0.82,0.00,0.00
1484.73400,598.21,0.82,0.00,0.00
1484.75400,598.20,0.82,0.00,0.00
1484.77400,598.20,0.82,0.00,0.00
1484.79400,598.19,0.82,0.00,0.00
1484.81400,598.18,0.82,0.00,0.00
1484.83400,598.17,0.82,0.00,0.00
1484.85400,598.16,0.82,0.00,0.00
1484.87400,598.16,0.82,0.00,0.00
1484.89400,598.15,0.82,0.00,0.00
1484.91400,598.14,0.82,0.00,0.00
1484.93400,598.13,0.82,0.00,0.00
1484.95400,598.12,0.82,0.00,0.00
1484.97400,598.11,0.82,0.00,0.00
1484.99400,598.11,0.82,0.00,0.00
1485.01400,598.10,0.82,0.00,0.00
1485.03400,598.09,0.82,0.00,0.00
1485.05400,598.08,0.82,0.00,0.00
1485.07400,598.07,0.82,0.00,0.00
1485.09400,598.07,0.82,0.00,0.00
1485.11400,598.06,0.82,0.00,0.00
1485.13400,598.05,0.82,0.00,0.00
1485.15400,598.04,0.82,0.00,0.00
1485.17400,598.03,0.82,0.00,0.00
1485.19400,598.03,0.82,0.00,0.00
1485.21400,598.02,0.82,0.00,0.00
1485.23400,598.01,0.82,0.00,0.00
1485.25400,598.00,0.82,0.00,0.00
1485.27400,597.99,0.82,0.00,0.00
1485.29400,597.98,0.82,0.00,0.00
1485.31400,597.98,0.82,0.00,0.00
1485.33400,597.97,0.82,0.00,0.00
1485.35400,597.96,0.82,0.00,0.00
1485.37400,597.95,0.82,0.00,0.00
1485.39400,597.94,0.82,0.00,0.00
1485.41400,597.94,0.82,0.00,0.00
1485.43400,597.93,0.82,0.00,0.00
1485.45400,597.92,0.82,0.00,0.00
1485.47400,597.91,0.82,0.00,0.00
1485.49400,597.90,0.82,0.00,0.00
1485.51400,597.90,0.82,0.00,0.00
1485.53400,597.89,0.82,0.00,0.00
1485.55400,597.88,0.82,0.00,0.00
1485.57400,597.87,0.82,0.00,0.00
1485.59400,597.86,0.82,0.00,0.00
1485.61400,597.85,0.82,0.00,0.00
1485.63400,597.85,0.82,0.00,0.00
1485.65400,597.84,0.82,0.00,0.00
1485.67400,597.83,0.82,0.00,0.00
1485.69400,597.82,0.82,0.00,0.00
1485.71400,597.81,0.82,0.00,0.00
